Episode,Season,Title,Location,Speaker,Context,Text
1,1,The Cage,pike's cage,Pike,,I'll break out of this zoo somehow and get to you. Is your blood red like ours? I'm going to find out.
1,1,The Cage,pike's cage,Magistrate,,"Each of the two new specimens has qualities in her favour. The female you call Number One has the superior mind and would produce highly intelligent children. Although she seems to lack emotion, this is largely a pretence. She has often has fantasies involving you."
1,1,The Cage,pike's cage,Pike,,"All I want to do is get my hands on you. Can you read these thoughts? Images of hate, killing?"
1,1,The Cage,pike's cage,Magistrate,,"The other new arrival has considered you unreachable but now is realising this has changed. The factors in her favour are youth and strength, plus unusually strong female drives."
1,1,The Cage,pike's cage,Pike,,You'll find my thoughts more interesting. Thoughts so primitive you can't understand. Emotions so ugly (stricken by pain)
1,1,The Cage,pike's cage,Magistrate,,Wrong thinking is punishable. Right thinking will be as quickly rewarded. You will find it an effective combination.
1,1,The Cage,pike's cage,,Magistrate leaves,
1,1,The Cage,pike's cage,One,,Captain.
1,1,The Cage,pike's cage,Pike,,"No. No, don't help me. I have to concentrate. They can't read through hate."
1,1,The Cage,bridge,Spock,,Address intercraft.
1,1,The Cage,bridge,Garison,,"Open, sir."
1,1,The Cage,bridge,Spock,,This is the acting captain speaking. We have no choice now but to consider the safety of this vessel and the remainder of the crew. We're leaving. All decks prepare for hyperdrive. Time warp factor.
1,1,The Cage,bridge,Tyler,,"Mister Spock, the ship's controls have gone dead."
1,1,The Cage,bridge,,The lights go out,
1,1,The Cage,bridge,Spock,,Engine room!
1,1,The Cage,bridge,Garison,,Open.
1,1,The Cage,bridge,Spock,,Mister Spock here. Switch to rockets. We're blasting out.
1,1,The Cage,bridge,Pitcairn,,"All systems are out, bridge. We've got nothing."
1,1,The Cage,bridge,Tyler,,There's nothing. Every system aboard is fading out.
1,1,The Cage,pike's cell,,"The group are apparently dozing when the Magistrate opens the hatch to get the laser pistols Pike dropped there. He grabs him and pulls him into the cage, and starts to throttle him",
1,1,The Cage,pike's cell,Pike,,"Now you hold still, or I'll break your neck."
1,1,The Cage,pike's cell,Vina,,Don't hurt them. They don't mean to be evil.
1,1,The Cage,pike's cell,Pike,,I've had some samples of how good they are.
1,1,The Cage,pike's cell,,the Talosian appears to be a vicious monster,
1,1,The Cage,pike's cell,Pike,,"You stop this illusion, or I'll twist your head off. (it stops) All right, now you try one more illusion, you try anything at all, and I'll break your neck."
1,1,The Cage,pike's cell,Magistrate,,Your ship. Release me or we'll destroy it.
1,1,The Cage,pike's cell,Narrator,,{Bridge]
1,1,The Cage,pike's cell,,The senior officers have taken the navigation console apart,
1,1,The Cage,pike's cell,Spock,,Nothing. But for the batteries we'd lose gravitation and oxygen.
1,1,The Cage,pike's cell,Tyler,,The computers!
1,1,The Cage,pike's cell,,"The monitor shows a montage of images - space capsules, the Moon, maps of Earth",
1,1,The Cage,pike's cell,Tyler,,"I can't shut it off. It's running through our library. Tapes, micro-records, everything. It doesn't make sense."
1,1,The Cage,pike's cell,Spock,,Could be we've waited too long. It's collecting all the information stored in this fly. They've decided to swat us.
1,1,The Cage,pike's cell,Vina,,"He's not bluffing, Captain. With illusion they can make your crew work the wrong controls or push any button it takes to destroy your ship."
1,1,The Cage,pike's cell,Pike,,I'm going to gamble you're too intelligent to kill for no reason at all.
1,1,The Cage,pike's cell,,"Pike hands the Magistrate over to Number One and picks up the laser pistols, firing them at the glass wall. Then he puts one to the Magistrate's head",
1,1,The Cage,pike's cell,Pike,,"On the other hand, I've got a reason. I'm willing to bet you've created an illusion this laser is empty. I think it just blasted a hole in that window and you're keep us from seeing it. You want me to test my theory out on your head?"
1,1,The Cage,pike's cell,,There is a hole in the window,
1,1,The Cage,pike's cell,Colt,,Captain.
1,1,The Cage,pike's cell,,They all leave through the hole and get into the elevator to the surface,
1,1,The Cage,planet surface,,The top of the rocky knoll is split apart,
1,1,The Cage,planet surface,Pike,,"Make contact, Number One."
1,1,The Cage,planet surface,One,,"They kept us from seeing this, too. We cut through and never knew it. Captain."
1,1,The Cage,planet surface,,The communicator isn't working,
1,1,The Cage,planet surface,Magistrate,,"As you see, your attempt to escape accomplished nothing."
1,1,The Cage,planet surface,Pike,,I want to contact our ship.
1,1,The Cage,planet surface,Magistrate,,"You are now on the surface where we wished you to be. With the female of your choice, you will now begin carefully guided lives."
1,1,The Cage,planet surface,Pike,,And start by burying you?
1,1,The Cage,planet surface,Magistrate,,"That is your choice. To help you reclaim the planet's surface, our zoological gardens will furnish a variety of plant life."
1,1,The Cage,planet surface,Pike,,"Look, I'll make a deal with you. You and your life for the lives of these two Earth women."
1,1,The Cage,planet surface,Magistrate,,"Since our lifespan is many times yours, we have time to evolve you into a society trained to serve as artisans, technicians"
1,1,The Cage,planet surface,Pike,,"Do you understand what I'm saying? You give me proof that our ship is all right, send these two back, and I'll stay with Vina."
1,1,The Cage,planet surface,,Number One sets her laser pistol to overload,
1,1,The Cage,planet surface,One,,It's wrong to create a whole race of humans to live as slaves.
1,1,The Cage,planet surface,Magistrate,,Is this a deception? Do you intend to destroy yourselves?
1,1,The Cage,planet surface,Vina,,What is that?
1,1,The Cage,planet surface,Pike,,"The weapon is building up an overload. A force chamber explosion. You still have time to get underground. Well, go on! (pushes Vina away) Just to show you how primitive humans are, Talosian, you go with her."
1,1,The Cage,planet surface,Vina,,"If, if you all think it's this important, then I can't go either. I suppose if they have one human being, they might try again."
1,1,The Cage,planet surface,,More Talosians arrive,
1,1,The Cage,planet surface,Pike,,Wait.
1,1,The Cage,planet surface,,Number One turns off the pistol,
1,1,The Cage,planet surface,Talosian,,Their method of storing records is crude and consumed much time. Are you prepared to assimilate it?
1,1,The Cage,planet surface,,"The Magistrate nods, and the veins on his head throb",
1,1,The Cage,planet surface,Magistrate,,"We had not believed this possible. The customs and history of your race show a unique hatred of captivity. Even when it's pleasant and benevolent, you prefer death. This makes you too violent and dangerous a species for our needs."
1,1,The Cage,planet surface,Vina,,He means that they can't use you. You're free to go back to the ship.
1,1,The Cage,planet surface,Pike,,"And that's it? No apologies? You captured one of us, threatened all of us."
1,1,The Cage,planet surface,Talosian,,Your unsuitability has condemned the Talosian race to eventual death. Is this not sufficient?
1,1,The Cage,planet surface,Magistrate,,No other specimen has shown your adaptability. You were our last hope.
1,1,The Cage,planet surface,Pike,,"But wouldn't some form of trade, mutual co-operation?"
1,1,The Cage,planet surface,Magistrate,,Your race would learn our power of illusion and destroy itself too.
1,1,The Cage,planet surface,One,,"Captain, we have transporter control now."
1,1,The Cage,planet surface,Pike,,Let's get back to the ship.
1,1,The Cage,planet surface,Vina,,I can't. I can't go with you.
1,1,The Cage,transporter room,Pitcairn,,"Sir, it just came on. We can't shut the power off."
1,1,The Cage,transporter room,Spock,,Mister Spock here.
1,1,The Cage,transporter room,Tyler,,"All power has come on, Mister Spock. The helm is answering to control."
1,1,The Cage,transporter room,,"The transporter platforms light up and first Colt, then Number One are beamed aboard",
1,1,The Cage,transporter room,Garison,,The captain?
1,1,The Cage,planet surface,,"Vina changes into a scarred, misshapen older woman",
1,1,The Cage,planet surface,Vina,,You see why I can't go with you.
1,1,The Cage,planet surface,Magistrate,,This is the female's true appearance.
1,1,The Cage,planet surface,Vina,,"They found me in the wreckage, dying. A lump of flesh. They rebuilt me. Everything works. But they had never seen a human. They had no guide for putting me back together."
1,1,The Cage,planet surface,Magistrate,,It was necessary to convince you her desire to stay is an honest one.
1,1,The Cage,planet surface,Pike,,You'll give her back her illusion of beauty?
1,1,The Cage,planet surface,Magistrate,,And more.
1,1,The Cage,planet surface,,Beautiful Vina and happy Pike go up the slope and into the elevator,
1,1,The Cage,planet surface,Magistrate,,She has an illusion and you have reality. May you find your way as pleasant.
1,1,The Cage,transporter room,Pitcairn,,"Mister Spock, the system is coming on again."
1,1,The Cage,transporter room,,Pike is beamed aboard,
1,1,The Cage,transporter room,Colt,,What's happened to Vina?
1,1,The Cage,transporter room,One,,Isn't she coming with us?
1,1,The Cage,transporter room,Pike,,"No. No, and I agreed with her reasons."
1,1,The Cage,bridge,,"Pike, Number One and Spock enter",
1,1,The Cage,bridge,Boyce,,Hold on a minute.
1,1,The Cage,bridge,Pike,,"Oh, I feel fine, just fine."
1,1,The Cage,bridge,Boyce,,You look a hundred percent better.
1,1,The Cage,bridge,Pike,,"You recommended a rest, a change of pace, didn't you? I've even been home. Does that make you happy?"
1,1,The Cage,bridge,,He bumps into Colt again,
1,1,The Cage,bridge,Pike,,Yeoman.
1,1,The Cage,bridge,Colt,,"Yes, sir."
1,1,The Cage,bridge,Pike,,I thought I told you that when I'm on the bridge I
1,1,The Cage,bridge,,She hands him a clip-board stuffed with papers for his signature,
1,1,The Cage,bridge,Pike,,Oh. Oh yes. The reports. Thank you.
1,1,The Cage,bridge,Colt,,"Sir, I was wondering. Just curious. Who would have been Eve?"
1,1,The Cage,bridge,One,,Yeoman! You've delivered your report.
1,1,The Cage,bridge,Colt,,"Yes, ma'am. Yes, sir."
1,1,The Cage,bridge,Tyler,,"Eve, sir? Yes, sir."
1,1,The Cage,bridge,Boyce,,Eve as in Adam?
1,1,The Cage,bridge,Pike,,"As in all ship's doctors are dirty old men. What are we running here, a cadet ship, Number One? Are we ready or not?"
1,1,The Cage,bridge,One,,"All decks show ready, sir."
1,1,The Cage,bridge,Pike,,Engage.
2,1,Where No Man Has Gone Before,,Narrator,,"Captain's log, Star date 1312.4. The impossible has happened. From directly ahead, we're picking up a recorded distress signal, the call letters of a vessel which has been missing for over two centuries. Did another Earth ship once probe out of the galaxy as we intend to do? What happened to it out there? Is this some warning they've left behind?"
